subj_idx,stim,rt,response,theta,dbs,conf
6,WL,0.871,1,1.266048256,1,LC
6,WW,1.81,0,2.024033839,1,HC
6,WL,0.741,1,0.047125495,1,LC
6,LL,1.3,1,0.91778461,1,HC
6,WL,1.23,1,1.327506546,1,LC
6,WL,0.713,1,0.999728997,1,LC
6,LL,1.3,1,-0.470660603,1,HC
6,WW,1.38,0,-1.197404888,1,HC
6,WL,0.664,1,0.267351035,1,LC
6,LL,1.38,1,2.531064735,1,HC
6,WL,0.952,0,2.024033839,1,LC
6,WL,1.33,1,-0.188976771,1,LC
6,WL,1.02,0,-1.417630429,1,LC
6,WW,0.68,0,1.081673384,1,HC
6,WL,0.922,1,-0.172587894,1,LC
6,WW,0.874,0,-0.610478214,1,HC
6,WL,0.612,0,-0.613038976,1,LC
6,LL,0.701,1,-0.106520232,1,HC
6,WL,1.1,0,0.047125495,1,LC
6,LL,0.861,1,-0.853750614,1,HC
6,WL,1.05,1,-0.69651982,1,LC
6,LL,0.914,0,0.860499143,0,HC
6,WW,1.78,1,-0.118518445,0,HC
6,WL,1.14,1,-1.556017052,0,LC
6,WL,1.73,1,-0.349219085,0,LC
6,WW,0.971,1,0.962708287,0,HC
6,LL,0.798,0,0.83129653,0,HC
6,WL,1.02,1,-1.000437346,0,LC
6,WL,0.649,1,-0.351409281,0,LC
6,WW,1.55,0,-1.082204662,0,HC
6,LL,0.618,0,-0.212696871,0,HC
6,WL,0.699,1,0.772891305,0,LC
6,WL,1.42,1,3.474132972,0,LC
6,WL,0.729,1,-1.453807907,0,LC
6,WL,0.645,1,-0.328777256,0,LC
6,LL,0.792,0,0.83129653,0,HC
6,WW,1.32,1,-0.373311241,0,HC
6,WL,1.92,0,0.495466485,0,LC
6,WL,2.45,1,0.225342318,0,LC
6,WW,0.846,0,-1.818840565,0,HC
6,LL,1.03,1,-0.514987716,0,HC
6,LL,0.559,1,-0.493114959,0,HC
6,WW,0.777,0,1.269335719,0,HC
6,WL,0.705,1,-0.080555049,0,LC
6,WL,0.619,0,0.517368444,0,LC
6,WL,0.576,1,0.43706126,0,LC
6,WL,0.594,0,0.991910899,0,LC
6,WW,0.763,0,-0.316366146,0,HC
6,LL,0.499,1,0.131893958,0,HC
6,WW,0.652,0,-0.32658706,0,HC
6,WL,0.58,1,-1.271291579,0,LC
6,WL,0.517,0,1.605165764,0,LC
6,LL,0.514,1,2.043204954,0,HC
6,WL,2.28,0,-0.238249157,0,LC
6,LL,1.98,1,2.181917364,0,HC
6,WL,0.974,1,-0.810620364,0,LC
6,LL,0.961,1,-0.539328093,0,HC
6,WL,0.666,1,0.176427942,0,LC
6,WL,0.913,0,-0.041861587,0,LC
6,WW,0.521,0,-0.81135043,0,HC
6,WL,0.745,1,-0.763166119,0,LC
6,WL,0.668,0,1.955597116,0,LC
6,LL,0.657,1,0.349453422,0,HC
6,WW,0.516,0,-0.393023004,0,HC
6,WL,0.67,1,-2.067062772,0,LC
6,WL,0.695,0,-0.524726787,0,LC
6,LL,0.57,1,-0.99678702,0,HC
6,WW,0.767,0,0.204170424,0,HC
6,WL,0.939,1,-0.424415813,0,LC
6,WW,1.3,1,-0.796019058,0,HC
6,LL,1.91,1,0.904303061,0,HC
6,WL,0.982,1,0.312950156,0,LC
6,LL,1.09,1,-0.866835394,0,HC
6,WL,0.707,1,-0.867565459,0,LC
6,WL,0.955,1,0.039175663,0,LC
6,WW,0.521,0,-0.320016472,0,HC
6,WL,0.606,0,0.028954748,0,LC
6,WW,1.09,1,-0.500780645,0,HC
6,LL,2.09,1,-0.877786373,0,HC
6,WL,0.758,1,-1.117247797,0,LC
6,WW,2.03,1,-3.176762052,0,HC
6,WL,0.775,1,-0.290083795,0,LC
6,WL,0.838,1,-0.774117099,0,LC
6,LL,1.66,1,1.422649435,0,HC
6,WL,1.39,1,-2.322585633,0,LC
6,WW,0.851,1,3.525237544,0,HC
6,WL,0.665,1,0.117292651,0,LC
6,LL,1.55,1,-1.300494191,0,HC
6,WW,1.45,0,-0.133119752,0,HC
6,WL,0.914,1,-0.266721704,0,LC
6,WL,0.691,1,-0.044051783,0,LC
6,LL,1.14,1,0.787492611,0,HC
6,WL,1,1,-0.320016472,0,LC
6,WW,1.24,1,-0.4309864,0,HC
6,WL,0.577,1,-0.529326198,0,LC
6,LL,1.18,1,1.064917431,0,HC
6,WW,0.955,1,-0.824491605,0,HC
6,WL,0.749,1,-0.525967898,0,LC
6,WL,1.57,1,-0.367470718,0,LC
6,WL,0.795,1,0.539270404,0,LC
6,LL,0.862,0,1.116022003,0,HC
6,WW,0.9,0,0.43706126,0,HC
6,WW,0.556,0,0.619577588,0,HC
6,WL,0.656,1,0.194679575,0,LC
6,LL,0.622,0,-0.036021065,0,HC
6,WL,1.24,1,-0.512232449,0,LC
6,LL,0.64,0,-0.370390979,0,HC
6,WL,1.13,1,-1.782337299,0,LC
6,WL,1.08,1,-0.736883768,0,LC
6,WW,0.629,0,-0.374771371,0,HC
6,WL,1.08,1,0.058157361,0,LC
6,LL,0.614,0,0.539270404,0,HC
6,WW,0.57,0,-1.307794844,0,HC
6,WL,0.781,1,-0.538452015,0,LC
6,LL,1.29,1,-0.512256541,0,HC
6,WL,1.84,0,0.97000894,0,LC
6,WL,1.56,0,0.096850823,0,LC
6,WW,0.793,1,-0.065953743,0,HC
6,WL,1.34,1,-0.804049777,0,LC
6,WL,1.72,1,-0.556338615,0,LC
6,LL,0.615,1,0.239943624,0,HC
6,WL,0.959,0,1.10872135,0,LC
6,WL,0.891,1,0.075678928,0,LC
6,LL,0.475,0,-0.154291646,0,HC
6,WW,0.648,1,-1.027449763,0,HC
6,WL,0.764,0,-0.057192959,0,LC
6,WL,1.15,0,0.604976282,0,LC
6,LL,0.68,1,1.78038144,0,HC
6,WW,0.811,1,-0.448215942,0,HC
6,WW,1.16,1,-0.349219085,0,HC
6,WL,1.66,1,-0.063763547,0,LC
6,WL,1.45,1,0.619577588,0,LC
6,LL,2.31,0,1.393446823,0,HC
6,WL,1.3,1,-0.509315108,0,LC
6,WL,0.896,1,0.27644689,0,LC
6,WW,1.25,1,0.663381507,0,HC
6,LL,0.803,1,0.867799796,0,HC
6,WL,0.743,0,-1.096805968,0,LC
6,WW,0.598,0,-0.560280968,0,HC
6,WL,0.938,1,0.772891305,0,LC
6,LL,1.32,0,-0.261611247,0,HC
6,WL,1.45,0,-0.017039367,0,LC
6,WW,1.64,1,1.079518737,0,HC
6,WL,0.921,1,-0.69600011,0,LC
6,WL,1.18,0,-0.007548517,0,LC
6,LL,1.24,0,0.036255401,0,HC
6,WW,1.49,0,-0.119248511,0,HC
6,WL,1.18,0,-0.480703848,0,LC
6,WW,0.759,0,-0.612772664,0,HC
6,WL,0.582,1,-0.552104236,0,LC
6,LL,0.963,0,3.182106846,0,HC
6,WL,1.18,0,1.707374908,0,LC
6,WL,0.826,0,-0.53750293,0,LC
6,LL,0.968,0,-0.64927593,0,HC
6,WW,0.845,1,-0.201015826,0,HC
6,WL,0.994,0,0.378656034,0,LC
6,WW,0.898,0,1.656270336,0,HC
6,WL,1.17,0,2.079708219,0,LC
6,LL,1.1,0,-0.472381104,0,HC
6,WL,2.48,0,-0.96247395,0,LC
6,WL,1.35,0,0.27644689,0,LC
6,WW,1.2,1,-0.010468779,0,HC
6,LL,0.781,1,1.992100381,0,HC
6,WL,1.77,0,-0.570063843,0,LC
6,WL,0.829,0,-0.528158094,0,LC
6,WW,1.5,0,-0.190064846,0,HC
6,WL,1.36,0,-0.249200137,0,LC
6,WW,1.87,1,0.422459953,0,HC
6,WL,0.65,0,1.627067724,0,LC
6,LL,0.581,1,-0.149911254,0,HC
6,WW,2.02,0,-0.320746538,0,HC
6,LL,0.789,1,-0.040401457,0,HC
6,WL,0.528,0,-0.697460241,0,LC
6,WL,1.98,0,0.169127289,0,LC
7,WL,1.08,0,-0.566528927,1,LC
7,LL,0.848,1,0.937717966,1,HC
7,WL,1.21,0,-1.160267482,1,LC
7,WW,1.27,1,-0.096337333,1,HC
7,WL,1.25,0,-0.253421223,1,LC
7,WW,1.18,1,-1.133283747,1,HC
7,WL,1.01,0,-0.016349831,1,LC
7,LL,1.29,0,0.077129539,1,HC
7,LL,1.91,1,-0.712144729,1,HC
7,WL,1.43,0,-0.465532659,1,LC
7,WL,0.898,1,0.025089477,1,LC
7,WW,0.75,0,0.812436336,1,HC
7,LL,1.12,0,-0.435657809,1,HC
7,WL,1.16,1,0.254451231,1,LC
7,WW,1.71,0,2.026704441,1,HC
7,WL,1.26,1,-0.197526342,1,LC
7,WL,1.17,0,-0.656249848,1,LC
7,LL,1.42,0,0.347930601,1,HC
7,WW,0.88,0,-1.70283331,1,HC
7,WL,0.742,1,-0.146449985,1,LC
7,LL,1.93,0,0.287217195,1,HC
7,WW,0.701,0,0.078093244,1,HC
7,LL,1.71,1,-0.291005712,1,HC
7,WW,0.956,0,-0.168615196,1,HC
7,WL,0.86,1,-0.395085835,1,LC
7,WL,1.67,1,1.169007129,1,LC
7,WL,1.04,1,-0.255348633,1,LC
7,WW,1.16,0,2.315815895,1,HC
7,LL,1.48,0,0.317092046,1,HC
7,WL,0.833,1,-0.100192152,1,LC
7,WW,0.923,0,0.289144605,1,HC
7,WL,0.967,1,1.10154779,1,LC
7,WL,1.77,1,1.323199904,1,LC
7,LL,1.48,0,1.525577922,1,HC
7,WL,0.739,0,1.188281226,1,LC
7,LL,0.939,1,-0.156087034,1,HC
7,WL,1.46,1,0.352749125,1,LC
7,WW,0.902,0,0.380696565,1,HC
7,LL,2.02,0,-0.335336135,1,HC
7,WL,0.799,0,1.631585455,1,LC
7,WW,1.04,0,0.127242191,1,HC
7,WL,1.37,0,-0.11561143,1,LC
7,LL,1.02,1,0.38358768,1,HC
7,WW,0.72,0,1.15937008,1,HC
7,WL,1.4,0,-0.532278857,1,LC
7,WL,0.747,1,-0.374848033,1,LC
7,WL,0.904,1,-0.064535073,1,LC
7,WL,1.71,0,-0.562384996,1,LC
7,LL,1.53,0,0.059782852,1,HC
7,WW,1.43,0,-1.087989619,1,HC
7,WL,0.961,1,0.098331046,1,LC
7,WL,1.72,1,0.610058319,1,LC
7,LL,2.44,1,0.026053182,1,HC
7,WW,1.31,0,-3.119479433,1,HC
7,WL,1.54,1,0.455865543,1,LC
7,WW,0.931,0,-0.375811738,1,HC
7,WL,1.94,0,1.727955939,1,LC
7,LL,0.937,1,-0.42977921,1,HC
7,WW,1.32,0,0.005815381,1,HC
7,WL,0.858,0,0.0694199,1,LC
7,WL,1.23,1,-1.972670667,1,LC
7,WW,0.862,1,-0.513910643,1,HC
7,WL,0.748,1,-0.294860531,1,LC
7,WL,1.06,1,0.382623975,1,LC
7,LL,1.01,0,-0.02213206,1,HC
7,LL,1.07,0,-0.515163459,1,HC
7,WL,0.921,0,1.217192371,1,LC
7,WW,1.91,1,0.523324882,1,HC
7,WL,0.858,1,-0.120429954,1,LC
7,LL,1.08,0,-0.223546373,1,HC
7,WL,2.57,1,-0.48943254,1,LC
7,WL,1.76,1,-0.150304804,1,LC
7,WW,1.36,1,1.40993334,1,HC
7,LL,1.59,0,0.313237226,1,HC
7,WW,1.72,1,-0.346900593,1,HC
7,WL,1.3,1,-0.134885527,1,LC
7,WL,2.73,1,1.390659243,1,LC
7,LL,1.61,0,-0.645649095,1,HC
7,WW,1.67,0,1.602674309,1,HC
7,WL,1.52,1,-0.214873029,1,LC
7,LL,1.37,0,0.122423667,1,HC
7,WW,1.64,0,0.47513964,1,HC
7,WL,1.3,1,0.362386173,1,LC
7,LL,1.36,0,-0.089591399,1,HC
7,WL,1.8,1,0.096403636,1,LC
7,WL,1.56,1,-0.424960685,1,LC
7,WW,1.85,0,-1.924485425,1,HC
7,WW,1.66,0,-0.148377395,1,HC
7,LL,1.53,0,-0.376775443,1,HC
7,WL,2.01,0,-1.857026086,1,LC
7,WL,1.56,0,-0.723709187,1,LC
7,LL,1.03,1,-0.241856765,1,HC
7,WW,1.18,0,-1.201706791,1,HC
7,WL,1.27,1,-0.155123329,1,LC
7,WL,1.52,0,-2.705086349,1,LC
7,WW,1.03,0,-0.86344639,1,HC
7,LL,1.28,1,-1.353972156,1,HC
7,WL,1.24,1,-0.116575135,1,LC
7,LL,1.46,1,-1.061969588,1,HC
7,WL,1.27,0,1.564126115,1,LC
7,WW,1.14,1,-0.722745483,1,HC
7,WL,2.08,0,1.342474001,1,LC
7,WL,1.25,0,1.140095983,1,LC
7,LL,2.55,1,-1.751018553,1,HC
7,WL,1.84,1,0.677517658,1,LC
7,WL,1.06,0,0.07327472,1,LC
7,LL,1.74,0,0.455865543,1,HC
7,WW,0.919,0,0.7257029,1,HC
7,LL,1.32,0,-0.662032077,1,HC
7,WL,2.53,0,-0.148377395,1,LC
7,WL,1.16,1,0.177354843,1,LC
7,WW,1,0,1.024451402,1,HC
7,WL,1.45,0,-1.366500319,1,LC
7,WL,1.31,0,0.209157103,1,LC
7,LL,1.05,0,0.571510125,1,HC
7,WL,2.3,0,-0.733346236,1,LC
7,LL,2.04,1,0.399970662,1,HC
7,WW,2.25,0,-1.567914632,1,HC
7,WL,0.923,1,0.298781654,1,LC
7,LL,2.15,0,0.494413737,1,HC
7,WL,2.1,0,2.065252635,1,LC
7,WW,1.02,1,-2.830367979,1,HC
7,WL,1.59,1,-1.17568676,1,LC
7,WW,0.68,0,-0.208127095,1,HC
7,LL,2.18,0,0.889532724,1,HC
7,WL,0.938,1,0.086766588,1,LC
7,WW,1.26,0,-0.030805404,1,HC
7,WL,0.908,1,1.747230036,1,LC
7,LL,1.84,0,0.254451231,1,HC
7,WL,1.12,1,-1.779929698,1,LC
7,WW,0.968,1,-0.111756611,1,HC
7,WL,1.18,1,-0.281368663,1,LC
7,WL,0.973,1,-0.074172122,1,LC
7,LL,1.09,0,-0.475362449,1,HC
7,WL,1.42,1,-0.805624099,1,LC
7,WW,0.733,0,-0.630229817,1,HC
7,WL,2.09,0,0.831710433,1,LC
7,LL,1.15,1,-0.154159624,1,HC
7,WL,2.06,0,1.419570389,1,LC
7,LL,1.28,1,-3.003834852,1,HC
7,WW,1.2,0,-0.184034474,1,HC
7,WL,0.926,1,1.6604966,1,LC
7,LL,1.76,1,-0.159941853,1,HC
7,WW,1.62,0,-0.142595166,1,HC
7,WL,0.695,1,3.32E-05,1,LC
7,WL,1.71,0,3.106053868,1,LC
7,LL,1.49,1,1.111184838,1,HC
7,WL,1.59,0,1.40993334,1,LC
7,WL,0.953,1,0.504050786,1,LC
7,WW,1.08,0,0.494413737,1,HC
7,WW,0.992,0,-0.222300878,0,HC
7,WL,1.55,1,-0.259627016,0,LC
7,LL,2.94,0,-0.318008924,0,HC
7,WL,1.14,0,-0.168225833,0,LC
7,LL,0.92,1,0.702717384,0,HC
7,WW,1.35,0,1.621514622,0,HC
7,WL,1.13,1,-0.476788572,0,LC
7,WL,1.78,0,0.018404857,0,LC
7,WW,0.777,0,0.138039914,0,HC
7,WL,1.15,0,-1.326293186,0,LC
7,LL,1.07,0,-0.358206303,0,HC
7,WW,1.13,0,-0.357727763,0,HC
7,WL,1.09,0,0.037546466,0,LC
7,LL,1.38,0,1.51145037,0,HC
7,WL,1.4,0,-0.977915899,0,LC
7,WL,0.9,1,1.918209564,0,LC
7,LL,2.19,0,-0.601304739,0,HC
7,WW,1.55,1,1.487523358,0,HC
7,WL,2.03,1,-2.704489044,0,LC
7,WL,1.23,1,-0.564457142,0,LC
7,WW,0.92,1,-0.231393143,0,HC
7,WL,0.758,0,0.334241407,0,LC
7,LL,0.605,1,-0.523829076,0,HC
7,LL,1.09,0,-0.07921735,0,HC
7,WL,1.18,0,-0.233785844,0,LC
7,WL,1.01,1,-1.177945715,0,LC
7,WW,1.49,1,1.463596347,0,HC
7,WW,1.93,0,-0.397446602,0,HC
7,WL,1.76,0,-0.765922578,0,LC
7,WL,1.36,0,0.822352441,0,LC
7,LL,1.48,1,2.502028643,0,HC
7,WL,1.24,1,0.774498418,0,LC
7,LL,2.21,1,-0.586469992,0,HC
7,WL,1.02,1,1.195613819,0,LC
7,WW,1.55,1,-0.200766568,0,HC
7,LL,2.01,1,-0.028970626,0,HC
7,WL,1.35,0,-1.005671233,0,LC
7,WL,1.1,0,-2.584853987,0,LC
7,WW,1.56,0,-1.422001232,0,HC
7,LL,1.47,1,2.415891402,0,HC
7,WL,1.03,1,-1.953180885,0,LC
7,WL,1.12,1,-0.362513165,0,LC
7,WW,1.96,1,1.559304393,0,HC
7,WL,1.03,1,2.368037379,0,LC
7,LL,1.83,0,-0.14094904,0,HC
7,WW,0.895,1,0.281601982,0,HC
7,WL,1.7,0,-0.821911785,0,LC
7,WL,1.26,1,-0.397925142,0,LC
7,WW,0.917,1,-1.575134105,0,HC
7,LL,0.694,1,0.248104166,0,HC
7,WL,1.04,1,-0.169661453,0,LC
7,WL,1.62,0,0.769713016,0,LC
7,WW,1.35,0,0.061473477,0,HC
7,LL,0.977,1,-1.206658129,0,HC
7,WL,0.748,0,2.296256345,0,LC
7,WL,1.11,1,0.272031178,0,LC
7,LL,0.759,0,0.329456005,0,HC
7,WW,0.692,1,0.018404857,0,HC
7,LL,1.78,1,1.650227036,0,HC
7,WW,1.39,1,-1.120520888,0,HC
7,WL,1.48,1,-0.276375924,0,LC
7,WW,1.27,1,-0.587427073,0,HC
7,WL,1.99,1,0.051902673,0,LC
7,LL,0.965,1,0.956343705,0,HC
7,WL,1.57,1,-0.941546842,0,LC
7,WL,1.33,1,-0.173489775,0,LC
7,LL,1.13,1,1.090334969,0,HC
7,WW,1.2,1,-0.264890959,0,HC
7,WL,1.05,0,-0.052897637,0,LC
7,WW,1.11,1,-0.070603626,0,HC
7,WL,1.43,1,-0.298388775,0,LC
7,LL,2.71,1,0.1093275,0,HC
7,WL,2.44,1,0.578296924,0,LC
7,WL,2.37,0,0.406022442,0,LC
7,WW,1.56,1,-0.221822338,0,HC
7,LL,1.36,0,0.243318764,0,HC
7,WW,1.97,1,0.343812212,0,HC
7,LL,1.14,0,-1.288009968,0,HC
7,WL,0.727,0,-1.369361806,0,LC
7,WL,1.26,1,-0.339543234,0,LC
7,WL,1.04,1,-0.251970373,0,LC
7,WL,1.04,0,0.458661867,0,LC
7,WW,1.17,1,-0.453435809,0,HC
7,LL,1.2,0,-0.305566878,0,HC
7,WL,1.58,1,-0.759701555,0,LC
7,WW,0.971,1,0.473018074,0,HC
7,LL,1.77,0,0.396451637,0,HC
7,WL,1.14,0,0.961129107,0,LC
7,LL,1.7,0,-0.350071119,0,HC
7,WL,1.31,0,-0.273983223,0,LC
7,WL,1.04,1,1.38702991,0,LC
7,WW,1.45,0,-0.243356648,0,HC
7,WL,1.24,1,0.989841521,0,LC
7,WL,1.6,1,-0.000736753,0,LC
7,LL,0.717,0,0.152396121,0,HC
7,WW,1.52,1,1.028124739,0,HC
7,LL,1.08,0,1.013768532,0,HC
7,WL,0.704,0,-0.467935578,0,LC
7,WL,0.855,1,-1.130091692,0,LC
7,WL,1.84,0,-0.860195003,0,LC
7,WW,1.89,0,1.353532094,0,HC
7,LL,3.24,1,-0.616139487,0,HC
7,WL,1.3,1,-1.18751652,0,LC
7,WL,1.02,1,-0.171575614,0,LC
7,LL,1.43,1,-1.881399851,0,HC
7,WW,1.04,0,0.085400489,0,HC
7,WL,2.28,1,-0.842489015,0,LC
7,LL,0.694,0,-0.701319647,0,HC
7,WL,1.24,0,-1.02002744,0,LC
7,WW,0.8,0,0.831923245,0,HC
7,WL,1.86,1,-0.019878362,0,LC
7,WL,1.13,0,-0.279247166,0,LC
7,LL,2.54,1,-0.151955465,0,HC
7,WW,1.38,0,0.013619454,0,HC
7,WW,1.22,0,0.597438533,0,HC
7,WL,2.54,1,-2.718845251,0,LC
7,LL,1.23,1,-0.281161327,0,HC
7,WL,1.75,0,0.784069222,0,LC
7,WL,1.36,1,-0.07873881,0,LC
7,WL,0.889,1,-0.544741284,0,LC
7,LL,1.06,0,1.200399221,0,HC
7,WW,1.4,0,-0.24574935,0,HC
7,WL,2.03,0,-0.440993763,0,LC
7,WL,1.96,1,1.109476578,0,LC
7,LL,3.13,0,0.161966925,0,HC
7,WW,1.26,0,-0.652508544,0,HC
7,LL,0.948,0,-0.222300878,0,HC
7,WL,0.727,0,0.138039914,0,LC
7,WW,1.49,1,-0.555364878,0,HC
7,WL,0.832,1,-1.034383646,0,LC
7,WW,2.8,1,-0.130899695,0,HC
7,WL,2.02,1,1.425313129,0,LC
7,WL,2.9,1,-0.819040543,0,LC
7,LL,3.09,0,2.865719217,0,HC
7,WW,2.2,1,1.042480946,0,HC
7,LL,2.65,1,2.033059219,0,HC
7,WL,1.09,1,1.497094163,0,LC
7,WW,2.01,0,0.329456005,0,HC
7,LL,0.821,1,1.286536462,0,HC
7,WL,2.45,1,-0.740559946,0,LC
7,WL,1.03,0,-0.256277235,0,LC
7,WW,0.909,1,-1.197087324,0,HC
7,WL,0.853,0,-0.466499957,0,LC
7,LL,1.22,1,-0.633366935,0,HC
8,WL,1.17,1,0.872656086,1,LC
8,LL,1.5,0,0.292408154,1,HC
8,WW,3.32,1,-0.19614426,1,HC
8,WL,0.612,1,1.765093751,1,LC
8,WW,2.17,0,-0.567339487,1,HC
8,WL,1.61,1,-0.524842455,1,LC
8,LL,2.71,1,0.789296524,1,HC
8,WL,1.54,1,0.825255551,1,LC
8,WL,1.27,1,-0.152012727,1,LC
8,WW,1.25,1,3.072694725,1,HC
8,WL,1.38,1,-1.034806835,1,LC
8,LL,2,1,-1.667358806,1,HC
8,WL,0.99,1,-0.637623039,1,LC
8,LL,1.55,1,-2.925924744,1,HC
8,WW,0.896,1,1.026299201,1,HC
8,WL,2,0,0.191069078,1,LC
8,WW,2.84,1,0.63565341,1,HC
8,LL,1.01,1,0.119151025,1,HC
8,WL,1.76,1,-0.869722212,1,LC
8,WL,1.63,1,2.664069421,1,LC
8,LL,1.23,1,-0.060644109,1,HC
8,WL,2.23,0,-0.273603273,1,LC
8,WW,1.69,0,-0.268895909,1,HC
8,LL,2.81,1,2.108339007,1,HC
8,WL,0.982,1,-0.905681239,1,LC
8,WW,2.44,0,-0.047568099,1,HC
8,WL,1.33,1,1.158693799,1,LC
8,LL,1.06,1,-0.345047321,1,HC
8,WW,0.93,1,1.30743341,1,HC
8,WL,0.956,1,-0.013243574,1,LC
8,WL,0.978,1,-1.583999244,1,LC
8,WW,2.31,0,0.532679833,1,HC
8,WL,1.12,1,0.014542947,1,LC
8,WL,2.88,0,0.231931609,1,LC
8,LL,1.58,1,0.146937545,1,HC
8,LL,2,1,-0.284734226,1,HC
8,WL,1.71,1,-0.985771798,1,LC
8,WW,1.34,1,0.083191998,1,HC
8,WL,1.08,1,-0.585319,1,LC
8,WL,2.9,1,-2.337504306,1,LC
8,LL,1.21,0,0.066846986,1,HC
8,WW,1.54,1,-0.768383137,1,HC
8,WL,1.65,1,0.075019492,1,LC
8,WL,1.83,0,0.156744553,1,LC
8,WL,1.44,1,-0.282445924,1,LC
8,LL,1.41,0,0.821986548,1,HC
8,WW,1.17,0,-0.159694883,1,HC
8,WL,2.01,1,-0.153974129,1,LC
8,LL,2.83,0,0.736992485,1,HC
8,WW,2.23,0,0.915153118,1,HC
8,WL,1.52,0,0.763144505,1,LC
8,WW,1.91,1,1.2943574,1,HC
8,LL,2.34,0,0.029253458,1,HC
8,WL,0.958,1,0.063577983,1,LC
8,WL,1.54,0,-0.632719535,1,LC
8,LL,1.16,0,-0.900777735,1,HC
8,WL,1.97,0,0.228662606,1,LC
8,WW,2.98,1,-0.286368727,1,HC
8,WL,1.21,1,-0.083527126,1,LC
8,WW,0.735,1,0.184531073,1,HC
8,WL,0.945,0,0.495086305,1,LC
8,WL,2.63,0,-0.240929594,1,LC
8,LL,1.37,0,1.372813459,1,HC
8,LL,1.68,1,-0.618009024,1,HC
8,WL,1.53,0,-0.186500703,1,LC
8,WW,1.44,1,0.387209224,1,HC
8,WL,2.58,1,0.651998422,1,LC
8,WL,0.857,1,-1.99425905,1,LC
8,WW,0.702,0,0.740261487,1,HC
8,WL,1.07,0,-0.081892625,1,LC
8,LL,1.25,1,1.961233897,1,HC
8,WL,1.36,0,-0.230468786,1,LC
8,WL,1.27,0,-0.39784171,1,LC
8,WW,1.19,0,-0.003436567,1,HC
8,LL,1.64,1,-0.752038124,1,HC
8,LL,1.65,1,-2.860544695,1,HC
8,WW,1.31,0,-0.377083545,1,HC
8,WL,1.17,1,-0.387871253,1,LC
8,WL,1.1,0,-0.668678562,1,LC
8,LL,1.43,1,-0.005071068,1,HC
8,WW,1.75,0,-0.10167009,1,HC
8,WL,1.79,0,-0.949812772,1,LC
8,WL,0.901,1,0.298946159,1,LC
8,WL,1.62,0,-0.843570193,1,LC
8,WW,2.23,0,-0.150051326,1,HC
8,LL,2.13,0,-0.197942212,1,HC
8,LL,1.32,0,-0.438213891,1,HC
8,WL,1.53,1,0.298946159,1,LC
8,WL,1.06,0,-0.890970728,1,LC
8,WW,1.3,1,0.821986548,1,HC
8,WL,1,0,0.893904602,1,LC
8,WL,1.62,1,2.026613946,1,LC
8,WW,1.22,0,-0.30287719,1,HC
8,LL,1.18,1,-2.386539342,1,HC
8,WL,1.42,1,-0.421705428,1,LC
8,WL,1.34,1,-0.159204533,1,LC
8,LL,2.14,0,-0.436579389,1,HC
8,WL,2.61,0,-0.385582951,1,LC
8,WL,1.54,0,0.620942899,1,LC
8,LL,1.89,0,0.014542947,1,HC
8,WW,1.47,0,-0.549359973,1,HC
8,WL,0.948,1,-0.103631491,1,LC
8,WL,1.88,0,0.705936962,1,LC
8,LL,0.888,0,0.094633506,1,HC
8,WL,2.4,1,0.594790879,1,LC
8,WL,2.61,0,-1.342093064,1,LC
8,WW,1.7,1,-1.24238849,1,HC
8,WL,1.36,1,-1.355169074,1,LC
8,WL,1.34,1,-2.648059537,1,LC
8,LL,1.42,1,0.076653993,1,HC
8,WW,1.33,0,-0.12912971,1,HC
8,LL,1.87,1,-0.351912226,1,HC
8,WW,1.97,1,-0.402418314,1,HC
8,WL,0.901,1,0.331636183,1,LC
8,WL,1.31,0,-0.269925645,1,LC
8,WL,1.03,1,3.007314676,1,LC
8,WW,1.1,1,0.189434577,1,HC
8,WL,1.1,1,0.740261487,1,LC
8,LL,0.927,1,-0.16950189,1,HC
8,WL,0.923,1,0.993609176,1,LC
8,WW,0.683,0,-0.318895302,1,HC
8,WL,1.9,0,0.575176864,1,LC
8,LL,1.02,0,0.746799492,1,HC
8,WW,2.61,1,1.634333654,1,HC
8,WL,0.801,1,-0.78636265,1,LC
8,WL,1.88,1,0.606232388,1,LC
8,WW,2.02,0,1.263301877,1,HC
8,WL,0.685,1,1.748748739,1,LC
8,LL,2.94,1,-0.325760207,1,HC
8,WL,1.95,1,-0.582049998,1,LC
8,WW,1.3,0,1.057354724,1,HC
8,WL,1.92,0,-1.440163137,1,LC
8,LL,0.675,1,-0.067182114,1,HC
8,LL,0.709,1,1.286184894,1,HC
8,WL,2.48,1,-0.211835472,1,LC
8,WW,0.892,0,1.050816719,1,HC
8,WL,1.01,0,0.169820562,1,LC
8,WL,1.5,1,-2.697094573,1,LC
8,LL,2.27,1,0.253180125,1,HC
8,WL,2.85,1,0.065212485,1,LC
8,WW,1.49,0,-0.273652308,1,HC
8,WL,1.1,1,-0.159531433,1,LC
8,WL,1.01,1,-0.081892625,1,LC
8,LL,2.94,1,0.089730003,1,HC
8,LL,1.39,1,-0.250033765,1,HC
8,WL,1.82,1,0.042329467,1,LC
8,WL,1.62,0,0.681419444,1,LC
8,WL,1.27,1,0.102757926,0,LC
8,WW,0.953,1,1.754467809,0,HC
8,WL,1.3,1,0.022425654,0,LC
8,LL,2.46,1,-0.162338571,0,HC
8,WW,0.891,1,0.15761899,0,HC
